HHID,NWEIGHT,REGIONC,DIVISION,CORDONE,WOODAMT,CORDPLUS,NLPGDELV,KLPGSUPP,NLPGSUPP,NFODELV,NUMFOCO,NUMFOSUP,QUANTFO,BUYKERO,NUMKRDEL,TOTPAYKR,TOTDELKR,NUMKRGAL,TOTKRGAL,TOTKRUSE,GALLONKR,BTUKER,KWH,BTUEL,THERMNG,BTUNG,GALLONFO,BTUFO,THERMLP,BTULP,BTUELAPL,BTUELCOL,BTUELSPH,BTUELWTH,BTUFOAPL,BTUFOSPH,BTUFOWTH,BTUKRAPL,BTUKRSPH,BTUKRWTH,BTULPAPL,BTULPSPH,BTULPWTH,BTUNGAPL,BTUNGCOL,BTUNGSPH,BTUNGWTH
5917,20091,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7350,25078,611,61058,999999,9999999,999999,9999999,14923,10155,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5588,9999999,35130,20340
5918,28410,3,6,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5617,19165,416,41600,999999,9999999,999999,9999999,9326,9839,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,3434,9999999,28970,9196
5919,14497,4,9,2,9,30,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,11151,38047,999999,9999999,999999,9999999,999999,9999999,18355,9999999,12124,7568,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5920,13727,1,2,9,9,999,94,1,9,2,1,9,2,2,9,9999,96,999,9996,1,99,13364,8412,28702,999999,9999999,529,73410,999999,9999999,28702,9999999,9999999,9999999,9999999,36886,36524,9999999,13364,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5921,8387,1,1,9,9,999,99,9,9,3,1,9,4,9,9,9999,99,999,9999,9,999999,9999999,11616,39634,999999,9999999,1270,176136,999999,9999999,30923,8711,9999999,9999999,9999999,139002,37134,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5922,22549,3,5,1,1,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,18312,62481,999999,9999999,999999,9999999,999999,9999999,33270,23018,5213,981,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5923,13394,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,9659,32957,1559,155900,999999,9999999,999999,9999999,32957,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,16062,9999999,78275,61563
5924,6707,2,4,9,9,999,12,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6824,23283,999999,9999999,999999,9999999,1475,147500,23283,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,108355,39145,9999999,9999999,9999999,9999999
5925,14818,4,9,1,1,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5430,18527,539,53927,999999,9999999,999999,9999999,18527,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,6897,9999999,23533,23497
5926,26133,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6171,21055,656,65600,999999,9999999,999999,9999999,12222,7689,1144,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4098,9999999,46342,15160
5927,8803,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6543,22325,1245,124500,999999,9999999,999999,9999999,16521,9999999,9999999,5804,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,124500,9999999
5928,4827,4,8,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,3404,11614,815,81500,999999,9999999,999999,9999999,11614,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4195,9999999,67932,9373
5929,50780,1,2,9,9,999,99,9,9,99,9,9,9,1,1,9999,5,98,9999,9,409,55215,8541,29142,999999,9999999,999999,9999999,999999,9999999,17223,3493,9999999,8426,9999999,9999999,9999999,9999999,55215,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5930,14870,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6211,21192,1996,199600,999999,9999999,999999,9999999,17174,2208,1810,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,16058,9999999,150431,33111
5931,3958,4,8,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,4824,16459,1639,163900,999999,9999999,999999,9999999,16459,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,131967,31933
5932,7031,1,1,9,9,999,6,1,9,6,1,9,3,9,9,9999,99,999,9999,9,999999,9999999,8143,27784,999999,9999999,727,100855,78,7800,16519,9999999,9999999,11265,9999999,100855,9999999,9999999,9999999,9999999,7800,9999999,9999999,9999999,9999999,9999999,9999999
5933,3958,4,8,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5725,19534,364,36400,999999,9999999,999999,9999999,10821,9999999,9999999,8713,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5733,9999999,30667,9999999
5934,8225,4,8,1,2,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8077,27559,643,64300,999999,9999999,999999,9999999,18656,9999999,9999999,8903,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,64300,9999999
5935,9033,3,5,2,9,10,99,9,9,99,9,9,9,1,1,9999,96,999,300,9,106,14338,8299,28316,999999,9999999,999999,9999999,999999,9999999,10662,9999999,13517,4136,9999999,9999999,9999999,9999999,14338,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5936,7396,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5326,18172,1236,123600,999999,9999999,999999,9999999,13129,3267,1775,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,10753,9999999,90823,22024
5937,7301,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,1598,5453,17,1699,807,111900,999999,9999999,4751,9999999,702,9999999,9999999,80411,31489,9999999,9999999,9999999,9999999,9999999,9999999,1699,9999999,9999999,9999999
5938,9362,3,6,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6706,22881,332,33200,999999,9999999,999999,9999999,12186,10695,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,3566,9999999,20016,9618
5939,4751,1,1,9,9,999,99,9,9,4,1,9,3,9,9,9999,99,999,9999,9,999999,9999999,4052,13825,943,94300,382,52951,999999,9999999,13825,9999999,9999999,9999999,9999999,52951,9999999,9999999,9999999,9999999,9999999,9999999,9999999,15245,9999999,27317,51738
5940,6641,3,5,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,6184,21100,146,14600,999999,9999999,999999,9999999,15385,9999999,9999999,5715,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4361,9999999,10239,9999999
5941,34984,3,7,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,10770,36747,1007,100700,999999,9999999,999999,9999999,19878,16869,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,6436,9999999,74218,20046
5942,8767,4,8,1,1,999,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,9893,33754,1110,111000,999999,9999999,999999,9999999,33754,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,73456,37544
5943,30648,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,9729,33195,563,56300,999999,9999999,999999,9999999,23767,9428,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,39971,16329
5944,13704,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,14045,47922,999999,9999999,999999,9999999,999999,9999999,18174,9999999,22344,7404,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5945,11183,1,1,9,9,999,94,8,9,2,8,9,3,9,9,9999,99,999,9999,9,999999,9999999,8693,29661,999999,9999999,1567,217327,999999,9999999,29661,9999999,9999999,9999999,9999999,138952,78375,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5946,15833,2,3,2,9,10,6,1,9,98,1,9,8,9,9,9999,99,999,9999,9,999999,9999999,8278,28245,999999,9999999,259,34965,43,4300,15536,2165,1219,9324,9999999,34965,9999999,9999999,9999999,9999999,4300,9999999,9999999,9999999,9999999,9999999,9999999
5947,24555,2,3,1,1,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8814,30073,1265,126500,999999,9999999,999999,9999999,16538,13535,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5477,9999999,96973,24050
5948,6740,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5181,17679,694,69380,999999,9999999,999999,9999999,8662,9999999,9999999,9017,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,69380,9999999
5949,9293,3,7,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,4088,13948,670,67000,999999,9999999,999999,9999999,9311,4637,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,7731,9999999,33940,25329
5950,16405,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5435,18544,93,9300,499,69242,999999,9999999,14457,4087,9999999,9999999,9999999,56026,13216,9999999,9999999,9999999,9999999,9999999,9999999,9300,9999999,9999999,9999999
5951,8736,3,6,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8976,30626,999999,9999999,999999,9999999,999999,9999999,9601,7758,4947,8319,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5952,19180,4,9,2,9,15,99,9,9,99,9,9,9,2,9,9999,12,15,9999,9,180,24300,18520,63190,999999,9999999,999999,9999999,999999,9999999,31335,9999999,23127,8728,9999999,9999999,9999999,9999999,24300,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5953,7423,2,4,1,1,999,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,22258,75944,999999,9999999,999999,9999999,999999,9999999,29403,7711,29913,8917,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5954,9254,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2234,7622,952,95200,999999,9999999,999999,9999999,6602,1020,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,2975,9999999,78769,13456
5955,21754,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2208,7534,922,92231,999999,9999999,999999,9999999,6710,824,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,71156,21075
5956,6752,1,2,9,9,999,99,9,9,12,1,9,3,2,9,500,96,999,9996,1,25,3359,3426,11690,424,42400,250,34673,999999,9999999,11690,9999999,9999999,9999999,9999999,34673,9999999,9999999,3359,9999999,9999999,9999999,9999999,15777,9999999,9999999,26623
5957,10484,3,6,9,9,999,98,8,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,18198,62092,999999,9999999,999999,9999999,999999,9999999,19275,11729,22379,8709,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5958,7872,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8579,29272,1229,122900,999999,9999999,999999,9999999,17729,11543,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,14291,9999999,78556,30053
5959,16370,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,9860,33642,690,69000,999999,9999999,999999,9999999,18728,6717,9999999,8198,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,69000,9999999
5960,10421,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,27976,95454,999999,9999999,999999,9999999,999999,9999999,30860,18890,32511,13193,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5961,9667,4,8,2,9,30,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,10564,36044,999999,9999999,999999,9999999,999999,9999999,21607,4692,1592,8154,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5962,7617,1,1,1,3,999,99,9,9,6,1,9,3,9,9,9999,99,999,9999,9,999999,9999999,4335,14791,369,36900,652,90426,999999,9999999,13401,1390,9999999,9999999,9999999,90426,9999999,9999999,9999999,9999999,9999999,9999999,9999999,11427,9999999,9999999,25473
5963,22549,3,5,1,2,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,19760,67421,999999,9999999,999999,9999999,999999,9999999,27687,24222,5225,10287,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5964,13914,1,2,9,9,999,99,9,9,6,1,9,3,9,9,9999,99,999,9999,9,999999,9999999,11214,38262,999999,9999999,653,90565,999999,9999999,19651,10839,9999999,7771,9999999,90565,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5965,7821,3,7,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,19535,66654,1137,113700,999999,9999999,999999,9999999,35682,30972,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,17088,9999999,67322,29291
5966,11147,4,9,1,4,999,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,17199,58683,999999,9999999,999999,9999999,999999,9999999,23213,9999999,24374,11096,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5967,23208,3,5,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,4509,15385,1422,142200,999999,9999999,999999,9999999,11578,3807,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4608,9999999,120347,17245
5968,15344,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,3934,13423,700,70000,999999,9999999,999999,9999999,13423,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,10375,9999999,25621,34005
5969,16220,2,3,2,9,50,99,9,9,0,1,9,1,9,9,9999,99,999,9999,9,999999,9999999,10273,35051,999999,9999999,0,0,999999,9999999,23444,2306,9999999,9301,9999999,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5970,7739,2,4,2,9,20,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,13351,45554,999999,9999999,999999,9999999,999999,9999999,28753,1323,2422,13056,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5971,21926,3,5,2,9,50,99,9,9,99,9,9,9,0,9,9999,99,999,9999,9,0,0,10957,37385,999999,9999999,999999,9999999,999999,9999999,21157,9999999,2435,13794,9999999,9999999,9999999,9999999,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5972,17939,4,8,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,10959,37392,1038,103771,999999,9999999,999999,9999999,24603,12789,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,8215,16457,49958,29141
5973,17471,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2687,9170,49,4935,720,99860,999999,9999999,9170,9999999,9999999,9999999,9999999,71771,28089,9999999,9999999,9999999,9999999,9999999,9999999,4935,9999999,9999999,9999999
5974,19209,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2709,9243,307,30700,999999,9999999,999999,9999999,9243,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,14316,16384
5975,10524,3,7,2,9,40,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,3597,12273,999999,9999999,999999,9999999,72,7227,4539,9999999,9999999,7734,9999999,9999999,9999999,9999999,9999999,9999999,7227,9999999,9999999,9999999,9999999,9999999,9999999
5976,9522,1,1,9,9,999,99,9,9,10,1,9,3,9,9,9999,99,999,9999,9,999999,9999999,13865,47308,687,68737,1388,192434,999999,9999999,41319,5989,9999999,9999999,9999999,168813,23621,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,46094,22643
5977,10640,1,2,9,9,999,94,8,9,2,8,9,3,9,9,9999,99,999,9999,9,999999,9999999,7247,24727,999999,9999999,500,69345,999999,9999999,24727,9999999,9999999,9999999,9999999,44409,24936,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5978,18780,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2744,9363,842,84215,999999,9999999,999999,9999999,9363,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,69487,14728
5979,16187,3,5,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,17455,59558,1786,178574,999999,9999999,999999,9999999,39067,20491,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,7199,9999999,144594,26780
5980,10421,2,4,9,9,999,1,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,10787,36805,731,73100,999999,9999999,999999,9999999,25564,11241,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,15893,9999999,45911,11297
5981,6577,1,1,9,9,999,94,2,2,2,1,9,3,9,9,9999,99,999,9999,9,999999,9999999,7207,24590,999999,9999999,1530,212196,999999,9999999,24590,9999999,9999999,9999999,9999999,157380,54816,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5982,5859,1,1,9,9,999,94,1,9,4,1,9,3,9,9,9999,99,999,9999,9,999999,9999999,3772,12870,265,26500,550,76279,999999,9999999,11926,944,9999999,9999999,9999999,76279,9999999,9999999,9999999,9999999,9999999,9999999,9999999,6134,9999999,9999999,20366
5983,28392,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5465,18648,999999,9999999,999999,9999999,999999,9999999,6514,2192,6231,3711,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5984,16434,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7679,26200,999999,9999999,999999,9999999,999999,9999999,6062,2532,10822,6783,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
5985,5203,1,1,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,14592,49788,391,39100,999999,9999999,999999,9999999,9269,1658,38861,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,8525,9999999,9999999,30575
5986,8327,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,4373,14920,1102,110245,999999,9999999,999999,9999999,13402,9999999,1518,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,8778,9999999,73019,28448
5987,6806,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2310,7882,450,44989,999999,9999999,999999,9999999,7882,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,6903,9999999,15599,22487
5988,21911,2,3,9,9,999,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,10280,35075,1156,115600,999999,9999999,999999,9999999,21132,12149,1794,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,11388,9999999,80938,23274
5989,11364,3,6,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8485,28951,755,75500,999999,9999999,999999,9999999,16056,12895,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,3942,9999999,58372,13187
5990,25605,3,5,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,7226,24655,779,77900,999999,9999999,999999,9999999,12163,9999999,9999999,12492,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,77900,9999999
5991,32374,3,5,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,10677,36432,999999,9999999,999999,9999999,35,3511,15901,16285,4246,9999999,9999999,9999999,9999999,9999999,9999999,9999999,992,9999999,2519,9999999,9999999,9999999,9999999
5992,10162,3,6,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,10310,35178,943,94294,999999,9999999,999999,9999999,19616,15562,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,68184,26110
5993,9776,3,7,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,2420,8258,229,22922,999999,9999999,999999,9999999,4272,3986,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4100,9999999,8049,10772
5994,8268,2,3,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,4364,14889,1008,100760,999999,9999999,999999,9999999,14889,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5877,9999999,76399,18484
5995,9324,2,4,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8486,28954,754,75400,999999,9999999,999999,9999999,14666,12539,1749,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,63278,12122
5996,17939,4,8,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,8560,29206,743,74328,999999,9999999,999999,9999999,20665,8541,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,5777,8625,39379,20547
5997,15661,4,9,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,16499,56295,770,77000,999999,9999999,999999,9999999,46011,10284,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,51971,25029
5998,12186,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,3498,11935,228,22800,999999,9999999,999999,9999999,11935,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,2352,9999999,14941,5507
5999,8387,1,1,9,9,999,94,8,9,3,8,9,3,2,9,9998,2,998,9999,9,11,1423,16488,56257,207,20700,403,55892,999999,9999999,33992,2571,9999999,19695,9999999,55892,9999999,9999999,1423,9999999,9999999,9999999,9999999,20700,9999999,9999999,9999999
6000,7168,1,1,9,9,999,94,8,9,12,1,9,3,9,9,9999,99,999,9999,9,999999,9999999,4580,15627,999999,9999999,1005,139383,999999,9999999,12680,2947,9999999,9999999,9999999,99450,39933,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
6001,14870,1,2,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5423,18503,885,88500,999999,9999999,999999,9999999,16515,9999999,1988,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,3536,9999999,69509,15456
6002,28514,3,7,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,3251,11092,459,45900,999999,9999999,999999,9999999,8373,2719,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,7315,9999999,15880,22705
6003,12164,3,6,2,9,25,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,18189,62061,999999,9999999,999999,9999999,999999,9999999,30115,10343,11687,9916,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999
6004,20555,4,9,1,2,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,5698,19442,351,35100,999999,9999999,999999,9999999,13131,4916,1395,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,20974,14126
6005,19071,3,5,1,2,999,94,1,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,14307,48815,174,17400,999999,9999999,999999,9999999,23255,22138,3422,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,2726,14674
6006,10275,4,8,9,9,999,99,9,9,99,9,9,9,9,9,9999,99,999,9999,9,999999,9999999,4766,16263,1057,105680,999999,9999999,999999,9999999,16263,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,2842,9999999,89590,13248
