HHID,NWEIGHT,REGIONC,DIVISION,YEARMADE,NROOMS,NCOMBATH,NHAFBATH,COOLHOME,TYPEHU,STORIES,CARHOME,GARHEAT,GARHETON,HOMEBASE,CELLAR,AREASHUT,AREAOPEN,CONCRETE,BASEHEAT,BLDGBASE,USEBASE,SPACEHOT,CHANGES,SAMEFEET,SAMEHEAT,WORKDONE,CHANGESM,CHANGESY,EXTENTB,COMPUTEB,BASISB,MEASBAH,MEASBAL,MEASBAW,MEASBBH,MEASBBL,MAESBBW,MEASBCH,MEASBCL,MEASBCW,MEASBDH,MEASBDL,MEASBDW,LINEARB,EXTENT1,COMPUTE1,BASIS1,MEAS1AH,MEAS1AL,MEAS1AW,MEAS1BH,MEAS1BL,MEAS1BW,MEAS1CH,MEAS1CL,MEAS1CW,MEAS1DH,MEAS1DL,MEAS1DW,LINEAR1,EXTENT2,COMPUTE2,BASIS2,MEAS2AH,MEAS2AL,MEAS2AW,MEAS2BH,MEAS2BL,MEAS2BW,MEAS2CH,MEAS2CL,MEAS2CW,MEAS2DH,MEAS2DL,MEAS2DW,LINEAR2,EXTENT3,COMPUTE3,BASIS3,MEAS3AH,MEAS3AL,MEAS3AW,MEAS3BH,MEAS3BL,MEAS3BW,MEAS3CH,MEAS3CL,MEAS3CW,MEAS3DH,MEAS3DL,MEAS3DW,LINEAR3,ESTHEAT,ESTUN,ESTHOME,COOLAREA,INSIDE,LINEARFL,HEATED,UNHEATED,HOMEAREA,SCALE,SOURCE
6740,14365,1,1,01,02,1,0,99,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,17,12,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,223,0,223,91,1
6741,14175,4,9,03,05,1,0,95,2,1,0,9,9,3,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,41,26,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,1,1066,0,1066,999,0
6742,18411,2,3,05,06,1,1,03,2,4,1,0,9,1,9,9,9,9,2,9,9,9,0,9,9,99,99,99,1,1,1,1,13,16,2,10,8,9,99,99,9,99,99,2,1,1,1,1,23,16,2,21,14,9,99,99,9,99,99,2,1,1,1,1,25,19,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,01,3,1154,410,1564,98,1
6743,16187,3,5,04,08,2,1,95,2,4,0,9,9,1,9,9,9,9,2,9,9,9,0,9,9,99,99,99,2,3,1,8,23,25,9,99,99,9,99,99,9,99,99,1,1,3,1,1,44,26,9,99,99,9,99,99,9,99,99,1,2,3,1,1,25,20,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,8,03,3,2030,189,2219,999,6
6744,13566,1,2,03,09,3,1,08,2,1,1,0,9,2,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,2,1,28,28,1,52,39,1,30,15,2,24,20,4,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,1,3262,480,3742,999,0
6745,17471,1,2,02,03,1,0,99,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,18,28,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,547,0,547,85,1
6746,7527,1,1,01,05,1,0,01,3,9,9,9,9,9,9,9,9,9,9,1,0,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,31,28,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,934,0,934,77,1
6747,16869,1,2,04,07,1,1,99,2,2,1,0,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,1,1,1,38,24,9,99,99,9,99,99,9,99,99,1,1,1,1,1,40,26,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,2,2133,349,2482,93,1
6748,8969,4,8,03,05,1,0,99,2,1,1,0,9,2,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,35,26,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,1,561,349,910,999,0
6749,6423,1,1,04,03,1,0,01,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,27,18,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,527,0,527,85,1
6750,24854,4,9,01,03,1,0,99,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,19,19,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,393,0,393,88,1
6751,16384,3,5,04,05,1,0,95,2,1,1,1,4,2,9,9,9,9,1,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,2,22,1,25,40,1,14,15,9,99,99,3,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,1,1254,0,1254,999,0
6752,18491,3,7,07,06,2,0,95,2,1,0,9,9,4,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,25,52,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,1,1300,0,1300,999,0
6753,7872,2,4,02,04,1,0,95,2,1,0,9,9,2,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,5,1,1,16,12,1,60,12,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,05,1,912,0,912,999,2
6754,7470,2,3,02,05,1,0,95,3,9,9,9,9,9,9,9,9,9,9,1,0,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,9,00,0,1641,0,1641,999,4
6755,13298,3,5,01,07,1,0,99,2,2,0,9,9,3,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,18,18,1,41,28,2,6,14,9,99,99,3,1,2,1,2,24,20,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,2,1472,564,2036,999,0
6756,8049,3,5,04,05,1,0,01,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,8,1,1,24,18,9,99,99,9,99,99,9,99,99,1,1,8,1,1,24,18,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,98,2,864,0,864,999,2
6757,8268,2,3,01,05,1,0,99,2,1,0,9,9,5,1,1,0,0,2,9,9,9,0,9,9,99,99,99,1,2,1,1,44,24,9,99,99,9,99,99,9,99,99,1,1,2,1,1,44,11,1,47,8,1,55,5,1,12,2,4,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,2,2215,0,2215,999,0
6758,6452,1,1,06,07,1,1,99,2,2,0,9,9,1,9,9,9,9,0,9,9,9,0,9,9,99,99,99,1,4,1,2,26,24,9,99,99,9,99,99,9,99,99,1,1,4,1,1,26,24,1,26,24,9,99,99,9,99,99,2,1,4,1,1,26,26,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,04,3,1924,624,2548,999,2
6759,7037,3,6,03,05,1,0,04,2,1,0,9,9,2,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,22,12,1,40,16,2,6,12,2,12,12,4,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,1,904,216,1120,999,0
6760,10290,3,6,06,05,1,1,95,2,1,0,9,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,2,1,1,42,25,9,99,99,9,99,99,9,99,99,1,1,2,1,1,42,25,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,2,2100,0,2100,999,0
6761,19231,3,7,05,04,1,0,95,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,785,0,9999,9,04,0,785,0,785,999,2
6762,6183,3,6,04,03,1,0,99,3,9,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,23,28,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,1,644,0,644,999,0
6763,20508,3,7,07,06,2,0,95,2,1,0,9,9,4,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,18,55,1,18,30,1,12,20,9,99,99,3,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,1,1770,0,1770,999,0
6764,4219,4,8,03,05,1,0,99,2,1,0,9,9,5,1,1,0,0,0,9,9,9,1,1,1,95,06,87,2,8,1,2,11,16,9,99,99,9,99,99,9,99,99,1,1,8,1,1,33,48,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,03,2,1584,176,1760,999,2
6765,21043,3,5,04,04,1,2,95,2,1,1,0,9,4,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,49,24,1,12,10,2,12,10,2,15,12,4,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,1,1296,300,1596,999,0
6766,7396,2,4,05,05,1,0,95,2,1,1,0,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,5,1,1,50,25,9,99,99,9,99,99,9,99,99,1,1,5,1,1,50,25,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,05,2,2500,349,2849,999,2
6767,4573,1,1,07,04,1,0,99,3,9,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,15,28,1,4,24,9,99,99,9,99,99,2,1,1,1,1,15,28,1,4,24,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,2,1131,0,1131,95,1
6768,10421,2,4,01,07,1,1,95,2,1,0,9,9,1,9,9,9,9,0,9,9,9,0,9,9,99,99,99,1,1,1,2,11,12,2,24,16,2,33,16,9,99,99,3,1,1,1,1,11,12,1,24,16,1,33,16,1,9,4,4,1,1,1,1,24,32,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,01,3,2054,1160,3214,111,1
6769,7798,2,4,05,03,1,0,95,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,26,24,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,675,0,675,82,1
6770,14870,1,2,03,06,1,1,03,2,2,0,9,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,1,1,1,22,24,9,99,99,9,99,99,9,99,99,1,1,1,1,1,22,24,9,99,99,9,99,99,9,99,99,1,1,1,1,1,22,24,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,3,1797,0,1797,134,1
6771,30942,4,9,07,03,1,1,95,2,1,0,9,9,3,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1505,0,9999,9,04,0,1505,0,1505,999,2
6772,11935,3,6,04,05,1,0,95,2,1,1,1,2,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,5,1,1,42,25,9,99,99,9,99,99,9,99,99,1,1,5,1,1,42,25,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,05,2,2100,349,2449,999,2
6773,18294,4,9,05,04,2,0,99,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,29,14,2,7,8,1,21,7,9,99,99,3,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,01,1,598,61,659,82,1
6774,8679,4,8,03,08,2,0,95,2,1,0,9,9,4,9,9,9,9,9,9,9,9,1,1,1,95,12,85,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,15,40,1,15,25,1,24,27,9,99,99,3,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,1,1623,0,1623,999,0
6775,13251,3,6,06,04,2,0,95,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,45,23,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,1110,0,1110,73,1
6776,8317,2,4,03,12,2,0,03,2,1,1,1,4,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,8,1,1,24,39,9,99,99,9,99,99,9,99,99,1,1,8,1,1,24,24,1,6,11,1,39,24,1,13,12,4,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,03,2,2670,0,2670,999,2
6777,14069,3,5,06,04,1,1,95,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,24,18,9,99,99,9,99,99,9,99,99,1,1,1,1,1,24,18,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,2,947,0,947,95,1
6778,23794,2,3,05,06,1,1,01,2,4,1,0,9,4,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,42,20,9,99,99,9,99,99,9,99,99,1,1,2,2,1,21,20,2,18,20,9,99,99,9,99,99,2,1,2,1,1,42,20,9,99,99,9,99,99,9,99,99,1,99999,99999,9999,1,02,3,2100,360,2460,999,0
6779,14120,4,8,04,02,1,0,01,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,29,12,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,379,0,379,88,1
6780,8387,1,1,01,05,1,1,99,2,2,1,0,9,5,1,1,0,0,0,9,9,9,0,9,9,99,99,99,2,8,1,2,22,17,9,99,99,9,99,99,9,99,99,1,1,8,1,1,20,9,1,22,17,2,17,20,9,99,99,3,2,8,1,1,22,17,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,03,3,928,714,1642,999,2
6781,6236,1,1,04,06,1,0,03,3,9,9,9,9,9,9,9,9,9,9,1,1,1,0,9,9,99,99,99,1,1,1,1,48,24,9,99,99,9,99,99,9,99,99,1,1,1,1,1,21,9,1,39,24,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,2,2496,0,2496,96,1
6782,8225,4,8,04,07,2,1,99,2,4,1,0,9,1,9,9,9,9,2,9,9,9,0,9,9,99,99,99,1,1,1,1,26,26,2,17,26,9,99,99,9,99,99,2,1,1,1,1,47,27,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,01,2,2124,483,2607,92,1
6783,19035,2,3,06,05,1,0,01,2,1,1,0,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,2,1,1,38,28,1,14,4,9,99,99,9,99,99,2,1,2,1,1,38,28,1,14,4,2,22,22,9,99,99,3,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,2,2240,484,2724,999,0
6784,20349,1,2,03,05,1,0,99,2,1,0,9,9,5,1,0,1,0,0,9,9,9,0,9,9,99,99,99,2,1,1,2,10,15,9,99,99,9,99,99,9,99,99,1,1,1,1,1,24,40,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,01,2,1035,161,1196,78,1
6785,8387,1,1,02,06,1,0,03,2,1,1,0,9,1,9,9,9,9,0,9,9,9,0,9,9,99,99,99,1,1,1,2,54,26,9,99,99,9,99,99,9,99,99,1,1,1,1,1,54,26,2,11,21,9,99,99,9,99,99,2,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,01,2,1531,1783,3314,90,1
6786,27244,3,5,03,02,1,0,95,2,1,0,9,9,4,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,2,54,20,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,2,02,1,0,1080,1080,999,0
6787,11124,4,9,04,06,1,1,99,2,1,1,0,9,2,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,2,20,24,1,20,16,1,18,40,1,19,40,4,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,1,1800,480,2280,999,0
6788,8049,3,5,02,05,1,0,99,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,15,25,9,99,99,9,99,99,9,99,99,1,1,1,1,1,25,15,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,2,822,0,822,95,1
6789,7396,2,4,01,07,2,0,99,2,1,0,9,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,2,1,1,40,24,9,99,99,9,99,99,9,99,99,1,1,2,1,1,40,24,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,2,1920,0,1920,999,0
6790,17709,3,5,02,07,1,2,02,2,2,0,9,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,1,1,1,20,21,1,7,21,9,99,99,9,99,99,2,1,1,1,1,7,14,1,27,21,9,99,99,9,99,99,2,1,1,1,1,27,21,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,3,1989,0,1989,106,1
6791,22661,2,3,07,07,2,1,95,2,2,1,0,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,2,1,1,28,23,9,99,99,9,99,99,9,99,99,1,1,3,1,1,13,22,2,22,23,1,32,28,9,99,99,3,1,2,1,1,23,28,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,03,3,2470,506,2976,999,2
6792,21043,3,5,01,08,2,1,03,2,2,0,9,9,5,1,0,1,0,0,9,9,9,0,9,9,99,99,99,1,1,1,2,48,24,9,99,99,9,99,99,9,99,99,1,1,1,1,1,8,24,1,48,24,9,99,99,9,99,99,2,1,1,1,1,48,24,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,01,3,2786,1287,4073,116,1
6793,18411,2,3,05,05,1,1,95,2,1,0,9,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,1,1,1,40,30,9,99,99,9,99,99,9,99,99,1,1,1,1,1,40,30,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,2,2629,0,2629,95,1
6794,43011,3,7,06,05,2,0,95,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1050,0,9999,9,04,0,1050,0,1050,999,2
6795,16580,4,8,07,06,2,0,95,2,1,1,0,9,4,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,2,1,32,17,1,43,26,1,21,14,2,21,24,4,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,02,1,1956,504,2460,999,0
6796,25404,3,6,04,03,1,0,95,3,9,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,820,0,9999,9,04,0,820,0,820,999,2
6797,5846,1,1,04,04,1,0,02,4,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,1,1,1,16,44,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,01,1,760,0,760,80,1
6798,10484,1,1,03,08,1,0,04,2,2,1,0,9,1,9,9,9,9,1,9,9,9,0,9,9,99,99,99,1,5,1,1,32,24,9,99,99,9,99,99,9,99,99,1,1,5,1,1,32,24,2,10,10,2,12,22,9,99,99,3,1,5,1,1,32,24,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,1,05,3,2304,364,2668,999,2
6799,56411,3,7,03,06,1,1,95,2,2,1,0,9,4,9,9,9,9,9,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1600,0,9999,9,04,0,1600,349,1949,999,2
6800,10623,3,7,02,03,1,0,95,2,1,0,9,9,2,9,9,9,9,0,9,9,9,0,9,9,99,99,99,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,1,2,1,1,30,27,9,99,99,9,99,99,9,99,99,1,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,9,9,9,9,99,99,9,99,99,9,99,99,9,99,99,9,99999,99999,9999,0,02,1,810,0,810,999,0
